IGHV4-55 8.570290355950105e-05
IGHV3-63 7.688203539513935e-05
IGHV3-73 6.893746518088048e-05
IGHV3-47 5.861208885069291e-05
TRBV10-3 4.2390919550560546e-05
IGHV3-52 4.216542282564163e-05
IGHV1-45 3.561896883083966e-05
IGHV1-46 3.07651716261769e-05
TRAJ24 3.056274937526741e-05
TRBV24-1 3.013589588781531e-05
TRBV21-1 2.966900383070251e-05
IGHV7-34-1 2.889915097351627e-05
IGKV1D-16 2.580308837301725e-05
IGHV2-70 2.1550583300839096e-05
TRBV14 2.0078165893414538e-05
TRBV11-3 1.3599513554981543e-05
IGLV1-51 1.3266958681880501e-05
IGLV3-10 1.1740990402626275e-05
TRBV7-9 1.0742696856189167e-05
TRAV8-6 8.731818674720638e-06
IGKV2-30 7.837749489516919e-06
IGLV7-46 6.539257677871369e-06
TRAJ47 5.901273547984736e-06
TRBV7-3 2.324595972534944e-06
TRAV30 2.138053701972544e-06
TRAJ13 1.7647464934968312e-06
TRAJ16 1.7647464934968312e-06
TRBV19 1.600254096943421e-06
IGKV2-29 4.207073922820944e-07
IGLV1-47 3.707804235042599e-07
IGLV5-48 3.707804235042599e-07
TRBV10-2 1.5382427203421227e-07
TRBV5-3 1.5337958321719146e-07
TRBV6-4 1.5337958321719146e-07
TRBV9 1.5337958321719146e-07
TRBV10-1 3.375077027416338e-08
TRBV11-2 8.48600633262765e-09
TRBV7-2 1.8673136389657305e-09
TRBV5-5 4.974764923780232e-10
TRBV6-6 4.974764923780232e-10
TRAV13-1 2.1315618478633337e-20
TRAV10 1.7503031064604902e-20
TRAV6 1.2859971483031797e-20
TRAV8-3 1.2859971483031797e-20
TRAV12-2 1.05597934751007e-20
TRAV8-4 1.05597934751007e-20
TRAV8-2 5.7984621199347145e-21
IGHV3-30 1.7430311222283565e-27
IGHV3-30-2 1.7430311222283565e-27
IGLJ5 1.7430311222283565e-27
IGLJ7 1.7430311222283565e-27
IGLV2-14 1.7430311222283565e-27
IGLV2-18 1.7430311222283565e-27
IGLV3-13 1.7430311222283565e-27
IGLV3-21 1.7430311222283565e-27
TRGV2 1.7430311222283565e-27
TRGV3 1.7430311222283565e-27
HLA-DRB5 6.060048652669762e-33
IGHV3-23 6.060048652669762e-33
IGHV3-35 6.060048652669762e-33
IGHV4-34 6.060048652669762e-33
IGKV1-13 6.060048652669762e-33
IGKV1-27 6.060048652669762e-33
IGKV2D-26 6.060048652669762e-33
IGLJ3 6.060048652669762e-33
IGLV1-41 6.060048652669762e-33
IGLV10-54 6.060048652669762e-33
IGLV11-55 6.060048652669762e-33
IGLV2-23 6.060048652669762e-33
IGLV2-34 6.060048652669762e-33
IGLV2-5 6.060048652669762e-33
IGLV2-8 6.060048652669762e-33
IGLV3-12 6.060048652669762e-33
IGLV3-19 6.060048652669762e-33
IGLV3-25 6.060048652669762e-33
IGLV4-60 6.060048652669762e-33
IGLV5-37 6.060048652669762e-33
IGLV8-61 6.060048652669762e-33
MICB 6.060048652669762e-33
TRAJ8 6.060048652669762e-33
TRAV1-1 6.060048652669762e-33
TRAV1-2 6.060048652669762e-33
TRAV20 6.060048652669762e-33
TRAV21 6.060048652669762e-33
TRAV26-1 6.060048652669762e-33
TRAV26-2 6.060048652669762e-33
TRAV35 6.060048652669762e-33
TRAV38-1 6.060048652669762e-33
TRAV8-7 6.060048652669762e-33
TRAV9-2 6.060048652669762e-33
TRBV2 6.060048652669762e-33
TRBV7-6 6.060048652669762e-33
TRDV2 6.060048652669762e-33
TRDV3 6.060048652669762e-33
TRGJ1 6.060048652669762e-33
TRGV10 6.060048652669762e-33
TRGV4 6.060048652669762e-33
TRGV9 6.060048652669762e-33
